time,arousal,valence
72.88,-0.05333333333333334,0.12166666666666666
72.92,-0.05333333333333334,0.12166666666666666
72.96,-0.05333333333333334,0.12166666666666666
73.00,-0.05333333333333334,0.12166666666666666
73.04,-0.05333333333333334,0.12166666666666666
73.08,-0.05333333333333334,0.12166666666666666
73.12,-0.05333333333333334,0.12
73.16,-0.05166666666666667,0.12
73.20,-0.05166666666666667,0.12
73.24,-0.05000000000000001,0.12
73.28,-0.04666666666666668,0.12
73.32,-0.04666666666666668,0.12
73.36,-0.04166666666666668,0.12
73.40,-0.04000000000000001,0.11833333333333333
73.44,-0.04000000000000001,0.11833333333333333
73.48,-0.04000000000000001,0.11666666666666665
73.52,-0.04000000000000001,0.11666666666666665
73.56,-0.04000000000000001,0.11666666666666665
73.60,-0.03833333333333334,0.11666666666666665
73.64,-0.03833333333333334,0.11666666666666665
73.68,-0.03833333333333334,0.11666666666666665
73.72,-0.04000000000000001,0.11666666666666665
73.76,-0.036666666666666674,0.11666666666666665
73.80,-0.03333333333333333,0.11666666666666665
73.84,-0.03000000000000001,0.11666666666666665
73.88,-0.02833333333333334,0.11666666666666665
73.92,-0.02833333333333334,0.11666666666666665
73.96,-0.03000000000000001,0.11666666666666665
74.00,-0.03000000000000001,0.11666666666666665
74.04,-0.035,0.11666666666666665
74.08,-0.03333333333333333,0.11666666666666665
74.12,-0.036666666666666674,0.11666666666666665
74.16,-0.04,0.11666666666666665
74.20,-0.043333333333333335,0.11666666666666665
74.24,-0.04666666666666667,0.11666666666666665
74.28,-0.051666666666666666,0.11666666666666665
74.32,-0.05666666666666667,0.11666666666666665
74.36,-0.05666666666666667,0.11666666666666665
74.40,-0.061666666666666675,0.11666666666666665
74.44,-0.06666666666666668,0.11666666666666665
74.48,-0.06833333333333334,0.11666666666666665
74.52,-0.06833333333333334,0.11499999999999999
74.56,-0.06833333333333334,0.11499999999999999
74.60,-0.07000000000000002,0.11333333333333333
74.64,-0.07000000000000002,0.11333333333333333
74.68,-0.07000000000000002,0.11333333333333333
74.72,-0.07000000000000002,0.11333333333333333
74.76,-0.07000000000000002,0.11333333333333333
74.80,-0.07166666666666667,0.11333333333333333
74.84,-0.07166666666666667,0.11333333333333333
74.88,-0.07333333333333333,0.11333333333333333
74.92,-0.075,0.11333333333333333
74.96,-0.07333333333333333,0.11166666666666668
75.00,-0.075,0.11
75.04,-0.07666666666666667,0.10833333333333334
75.08,-0.08,0.10833333333333334
75.12,-0.08166666666666668,0.10833333333333334
75.16,-0.08166666666666668,0.10333333333333333
75.20,-0.08166666666666668,0.105
75.24,-0.08166666666666668,0.10333333333333333
75.28,-0.08166666666666668,0.10166666666666667
75.32,-0.08166666666666668,0.09999999999999999
75.36,-0.08166666666666668,0.09833333333333333
75.40,-0.08166666666666668,0.09833333333333333
75.44,-0.08166666666666668,0.09666666666666668
75.48,-0.08333333333333336,0.09500000000000001
75.52,-0.08333333333333336,0.09500000000000001
75.56,-0.08333333333333336,0.09333333333333334
75.60,-0.08333333333333336,0.09166666666666667
75.64,-0.08,0.09166666666666667
75.68,-0.07666666666666667,0.09000000000000001
75.72,-0.07666666666666667,0.09166666666666667
75.76,-0.075,0.09166666666666667
75.80,-0.07333333333333333,0.09166666666666667
75.84,-0.07333333333333333,0.09333333333333334
75.88,-0.07333333333333333,0.09333333333333334
75.92,-0.06833333333333333,0.09166666666666667
75.96,-0.060000000000000005,0.09499999999999999
76.00,-0.049999999999999996,0.09499999999999999
76.04,-0.04499999999999999,0.09666666666666666
76.08,-0.034999999999999996,0.09666666666666666
76.12,-0.021666666666666667,0.09666666666666666
76.16,-0.013333333333333334,0.09666666666666666
76.20,-0.001666666666666666,0.09999999999999999
76.24,0.00833333333333333,0.10166666666666667
76.28,0.01666666666666667,0.10166666666666667
76.32,0.025000000000000005,0.105
76.36,0.03166666666666667,0.105
76.40,0.034999999999999996,0.105
76.44,0.03833333333333333,0.105
76.48,0.04,0.10333333333333333
76.52,0.041666666666666664,0.10499999999999998
76.56,0.045000000000000005,0.10499999999999998
76.60,0.04833333333333334,0.10666666666666665
76.64,0.06,0.10666666666666665
76.68,0.07166666666666667,0.10833333333333334
76.72,0.07666666666666667,0.11
76.76,0.08166666666666668,0.10833333333333334
76.80,0.08499999999999998,0.10833333333333334
76.84,0.08833333333333332,0.10833333333333332
76.88,0.08833333333333332,0.10833333333333332
76.92,0.08999999999999998,0.10833333333333332
76.96,0.08999999999999998,0.10833333333333332
77.00,0.09166666666666666,0.10666666666666665
77.04,0.09333333333333332,0.10666666666666665
77.08,0.09333333333333332,0.10666666666666665
77.12,0.09499999999999999,0.10666666666666665
77.16,0.09833333333333333,0.10666666666666665
77.20,0.10333333333333333,0.105
77.24,0.10666666666666667,0.105
77.28,0.105,0.10333333333333333
77.32,0.105,0.10333333333333333
77.36,0.105,0.10333333333333333
77.40,0.10333333333333333,0.10000000000000002
77.44,0.10333333333333333,0.09833333333333334
77.48,0.105,0.09833333333333334
77.52,0.10333333333333333,0.09833333333333334
77.56,0.105,0.09833333333333334
77.60,0.105,0.09833333333333334
77.64,0.10333333333333333,0.09833333333333334
77.68,0.09999999999999999,0.09666666666666668
77.72,0.09666666666666666,0.09333333333333334
77.76,0.09499999999999999,0.09333333333333334
77.80,0.09666666666666666,0.09333333333333334
77.84,0.09666666666666666,0.09333333333333334
77.88,0.09499999999999999,0.09333333333333334
77.92,0.09166666666666666,0.09333333333333334
77.96,0.08999999999999998,0.09333333333333334
78.00,0.08166666666666667,0.09166666666666667
78.04,0.07833333333333332,0.09166666666666667
78.08,0.07333333333333332,0.09166666666666667
78.12,0.06833333333333332,0.09166666666666667
78.16,0.06333333333333332,0.09166666666666667
78.20,0.06,0.09166666666666667
78.24,0.05833333333333333,0.09166666666666667
78.28,0.05833333333333333,0.09166666666666667
78.32,0.05833333333333333,0.09166666666666667
78.36,0.05333333333333332,0.09166666666666667
78.40,0.05166666666666666,0.09000000000000001
78.44,0.05166666666666666,0.09000000000000001
78.48,0.05166666666666666,0.09000000000000001
78.52,0.04999999999999999,0.09000000000000001
78.56,0.04666666666666666,0.09000000000000001
78.60,0.04666666666666667,0.09000000000000001
78.64,0.04833333333333334,0.09000000000000001
78.68,0.04666666666666667,0.09000000000000001
78.72,0.041666666666666664,0.09000000000000001
78.76,0.043333333333333335,0.09000000000000001
78.80,0.03833333333333334,0.09000000000000001
78.84,0.035,0.09000000000000001
78.88,0.03333333333333333,0.09000000000000001
78.92,0.03166666666666667,0.09000000000000001
78.96,0.03333333333333334,0.09000000000000001
79.00,0.036666666666666674,0.09000000000000001
79.04,0.03833333333333334,0.09000000000000001
79.08,0.041666666666666664,0.09000000000000001
79.12,0.045000000000000005,0.09000000000000001
79.16,0.043333333333333335,0.09000000000000001
79.20,0.041666666666666664,0.09000000000000001
79.24,0.04,0.08833333333333333
79.28,0.04,0.08999999999999998
79.32,0.04,0.08999999999999998
79.36,0.04,0.08999999999999998
79.40,0.03833333333333334,0.08833333333333332
79.44,0.03833333333333334,0.08833333333333332
79.48,0.03833333333333334,0.08833333333333332
79.52,0.04,0.08833333333333332
79.56,0.043333333333333335,0.08833333333333332
79.60,0.045000000000000005,0.08833333333333332
79.64,0.045000000000000005,0.08666666666666667
79.68,0.04666666666666667,0.085
79.72,0.04666666666666667,0.08
79.76,0.04666666666666667,0.07666666666666667
79.80,0.04666666666666667,0.075
79.84,0.04666666666666667,0.075
79.88,0.04666666666666667,0.075
79.92,0.04833333333333334,0.075
79.96,0.04833333333333334,0.075
80.00,0.04833333333333334,0.075
80.04,0.04666666666666667,0.075
80.08,0.045000000000000005,0.075
80.12,0.041666666666666664,0.075
80.16,0.036666666666666674,0.075
80.20,0.035,0.075
80.24,0.035,0.075
80.28,0.03,0.075
80.32,0.028333333333333332,0.075
80.36,0.024999999999999994,0.07333333333333333
80.40,0.016666666666666666,0.07333333333333333
80.44,0.010000000000000004,0.07333333333333333
80.48,0.006666666666666668,0.07333333333333333
80.52,0.0016666666666666635,0.07333333333333333
80.56,-4.625929269271485e-18,0.07333333333333333
80.60,-0.0016666666666666728,0.07333333333333333
80.64,-0.003333333333333332,0.07333333333333333
80.68,-0.005,0.07333333333333333
80.72,-0.008333333333333337,0.07333333333333333
80.76,-0.013333333333333336,0.07333333333333333
80.80,-0.018333333333333337,0.07333333333333333
80.84,-0.02333333333333333,0.07333333333333333
80.88,-0.02666666666666667,0.07333333333333333
80.92,-0.03166666666666666,0.07333333333333333
80.96,-0.045000000000000005,0.07333333333333333
81.00,-0.05499999999999999,0.075
81.04,-0.06166666666666667,0.07666666666666667
81.08,-0.06333333333333334,0.07833333333333334
81.12,-0.065,0.08
81.16,-0.06833333333333334,0.08166666666666668
81.20,-0.06999999999999999,0.08166666666666668
81.24,-0.075,0.08166666666666668
81.28,-0.08333333333333333,0.085
81.32,-0.08666666666666667,0.08333333333333333
81.36,-0.09333333333333334,0.085
81.40,-0.10000000000000002,0.08666666666666666
81.44,-0.10833333333333335,0.08999999999999998
81.48,-0.11166666666666668,0.09166666666666666
81.52,-0.11500000000000003,0.09166666666666666
81.56,-0.1166666666666667,0.09166666666666666
81.60,-0.12000000000000001,0.09166666666666666
81.64,-0.12166666666666669,0.09166666666666666
81.68,-0.12500000000000003,0.08999999999999998
81.72,-0.12666666666666668,0.09166666666666666
81.76,-0.12833333333333335,0.09333333333333332
81.80,-0.13000000000000003,0.09499999999999999
81.84,-0.13000000000000003,0.09833333333333333
81.88,-0.13166666666666668,0.10166666666666667
81.92,-0.13166666666666668,0.11166666666666665
81.96,-0.13333333333333336,0.11666666666666665
82.00,-0.13333333333333336,0.12333333333333334
82.04,-0.13500000000000004,0.125
82.08,-0.13500000000000004,0.12833333333333333
82.12,-0.1366666666666667,0.13
82.16,-0.1366666666666667,0.13
82.20,-0.1366666666666667,0.13
82.24,-0.13166666666666668,0.13166666666666665
82.28,-0.12833333333333335,0.13499999999999998
82.32,-0.12500000000000003,0.1383333333333333
82.36,-0.12333333333333335,0.13999999999999999
82.40,-0.12166666666666669,0.14166666666666664
82.44,-0.12166666666666669,0.14666666666666664
82.48,-0.12000000000000001,0.15166666666666664
82.52,-0.11666666666666668,0.15833333333333333
82.56,-0.11666666666666668,0.16166666666666665
82.60,-0.11833333333333335,0.16166666666666665
82.64,-0.11833333333333335,0.16833333333333333
82.68,-0.11666666666666668,0.17333333333333334
82.72,-0.11666666666666668,0.17833333333333334
82.76,-0.11333333333333334,0.18166666666666667
82.80,-0.11166666666666668,0.19000000000000003
82.84,-0.11,0.19833333333333336
82.88,-0.10666666666666667,0.20333333333333334
82.92,-0.105,0.21
82.96,-0.105,0.21166666666666667
83.00,-0.10333333333333333,0.2183333333333333
83.04,-0.09999999999999999,0.22166666666666668
83.08,-0.09999999999999999,0.225
83.12,-0.09999999999999999,0.22666666666666666
83.16,-0.09999999999999999,0.23166666666666666
83.20,-0.09999999999999999,0.2366666666666667
83.24,-0.10166666666666667,0.2383333333333333
83.28,-0.10166666666666667,0.24166666666666667
83.32,-0.105,0.24333333333333337
83.36,-0.10500000000000002,0.245
83.40,-0.10500000000000002,0.2466666666666667
83.44,-0.10333333333333335,0.24833333333333332
83.48,-0.10333333333333335,0.24833333333333332
83.52,-0.09500000000000001,0.25000000000000006
83.56,-0.08833333333333336,0.25166666666666665
83.60,-0.08666666666666668,0.25666666666666665
83.64,-0.08666666666666668,0.25666666666666665
83.68,-0.08500000000000002,0.25833333333333336
83.72,-0.08500000000000002,0.25833333333333336
83.76,-0.08500000000000002,0.26
83.80,-0.08500000000000002,0.26166666666666666
83.84,-0.08500000000000002,0.26333333333333336
83.88,-0.08333333333333336,0.26333333333333336
83.92,-0.07500000000000001,0.265
83.96,-0.06000000000000002,0.26666666666666666
84.00,-0.05166666666666669,0.26666666666666666
84.04,-0.048333333333333346,0.26833333333333337
84.08,-0.048333333333333346,0.2683333333333333
84.12,-0.048333333333333346,0.26666666666666666
84.16,-0.048333333333333346,0.265
84.20,-0.048333333333333346,0.2666666666666667
84.24,-0.048333333333333346,0.26500000000000007
84.28,-0.05000000000000002,0.26333333333333336
84.32,-0.05166666666666669,0.26333333333333336
84.36,-0.05166666666666669,0.2616666666666667
84.40,-0.05333333333333335,0.26000000000000006
84.44,-0.05666666666666668,0.26000000000000006
84.48,-0.05666666666666668,0.26000000000000006
84.52,-0.05666666666666668,0.25833333333333336
84.56,-0.05666666666666668,0.25666666666666665
84.60,-0.05666666666666668,0.25333333333333335
84.64,-0.05666666666666668,0.25333333333333335
84.68,-0.05666666666666668,0.25166666666666665
84.72,-0.05666666666666668,0.25000000000000006
84.76,-0.05666666666666668,0.25000000000000006
84.80,-0.05833333333333333,0.25000000000000006
84.84,-0.06,0.25000000000000006
84.88,-0.06166666666666667,0.25000000000000006
84.92,-0.06166666666666667,0.24833333333333338
84.96,-0.06333333333333334,0.24666666666666667
85.00,-0.06833333333333334,0.24666666666666667
85.04,-0.07166666666666667,0.24666666666666667
85.08,-0.08000000000000002,0.24666666666666667
85.12,-0.08833333333333333,0.24500000000000002
85.16,-0.09333333333333334,0.24500000000000002
85.20,-0.09500000000000001,0.24500000000000002
85.24,-0.10000000000000002,0.24500000000000002
85.28,-0.10166666666666667,0.24500000000000002
85.32,-0.105,0.24666666666666667
85.36,-0.11,0.24666666666666667
85.40,-0.11333333333333334,0.24666666666666667
85.44,-0.11833333333333335,0.24833333333333332
85.48,-0.12000000000000001,0.24833333333333332
85.52,-0.12166666666666669,0.25166666666666665
85.56,-0.12333333333333335,0.25333333333333335
85.60,-0.12833333333333335,0.255
85.64,-0.13000000000000003,0.25833333333333336
85.68,-0.13333333333333336,0.25833333333333336
85.72,-0.13500000000000004,0.26333333333333336
85.76,-0.13833333333333336,0.2666666666666667
85.80,-0.14000000000000004,0.2666666666666667
85.84,-0.14500000000000005,0.2666666666666667
85.88,-0.14666666666666667,0.27
85.92,-0.14833333333333337,0.27
85.96,-0.15333333333333335,0.27166666666666667
86.00,-0.15833333333333338,0.27166666666666667
86.04,-0.16166666666666668,0.27166666666666667
86.08,-0.165,0.275
86.12,-0.16999999999999996,0.27666666666666667
86.16,-0.1733333333333333,0.27666666666666667
86.20,-0.17500000000000002,0.27666666666666667
86.24,-0.17500000000000002,0.27666666666666667
86.28,-0.17500000000000002,0.27666666666666667
86.32,-0.17500000000000002,0.27666666666666667
86.36,-0.17666666666666664,0.2783333333333334
86.40,-0.17666666666666664,0.27666666666666667
86.44,-0.17666666666666664,0.27666666666666667
86.48,-0.17666666666666664,0.27666666666666667
86.52,-0.17666666666666664,0.27666666666666667
86.56,-0.17666666666666664,0.27666666666666667
86.60,-0.1733333333333333,0.27666666666666667
86.64,-0.17166666666666666,0.27666666666666667
86.68,-0.16833333333333333,0.27666666666666667
86.72,-0.16833333333333333,0.27666666666666667
86.76,-0.16833333333333333,0.27666666666666667
86.80,-0.16833333333333333,0.27666666666666667
86.84,-0.16833333333333333,0.27666666666666667
86.88,-0.17,0.27666666666666667
86.92,-0.17,0.27666666666666667
86.96,-0.17,0.27666666666666667
87.00,-0.17,0.27666666666666667
87.04,-0.17,0.27666666666666667
87.08,-0.17,0.27666666666666667
87.12,-0.17166666666666666,0.27666666666666667
87.16,-0.17166666666666666,0.27666666666666667
87.20,-0.17333333333333334,0.27666666666666667
87.24,-0.17333333333333334,0.27666666666666667
87.28,-0.17500000000000002,0.27666666666666667
87.32,-0.17666666666666667,0.27666666666666667
87.36,-0.17666666666666667,0.27666666666666667
87.40,-0.17666666666666667,0.27666666666666667
87.44,-0.17666666666666667,0.27666666666666667
87.48,-0.17833333333333332,0.27666666666666667
87.52,-0.17833333333333332,0.27666666666666667
87.56,-0.18166666666666664,0.27666666666666667
87.60,-0.18166666666666664,0.27666666666666667
87.64,-0.18166666666666664,0.27666666666666667
87.68,-0.18166666666666664,0.27666666666666667
87.72,-0.18166666666666664,0.27666666666666667
87.76,-0.18333333333333335,0.27666666666666667
87.80,-0.18333333333333335,0.27666666666666667
87.84,-0.18666666666666665,0.27666666666666667
87.88,-0.18833333333333332,0.27666666666666667
87.92,-0.19166666666666665,0.27666666666666667
87.96,-0.19499999999999998,0.27666666666666667
88.00,-0.19499999999999998,0.27666666666666667
88.04,-0.19499999999999998,0.27666666666666667
88.08,-0.19499999999999998,0.2783333333333333
88.12,-0.19666666666666666,0.27499999999999997
88.16,-0.19666666666666666,0.27166666666666667
88.20,-0.19666666666666666,0.2733333333333333
88.24,-0.19833333333333333,0.2733333333333333
88.28,-0.19833333333333333,0.2733333333333333
88.32,-0.20333333333333334,0.27499999999999997
88.36,-0.20666666666666667,0.27666666666666667
88.40,-0.20833333333333334,0.27666666666666667
88.44,-0.21166666666666667,0.27666666666666667
88.48,-0.21166666666666667,0.2783333333333333
88.52,-0.21166666666666667,0.2783333333333333
88.56,-0.21166666666666667,0.27666666666666667
88.60,-0.215,0.27666666666666667
88.64,-0.215,0.27666666666666667
88.68,-0.215,0.27499999999999997
88.72,-0.215,0.2733333333333333
88.76,-0.215,0.2733333333333333
88.80,-0.215,0.2733333333333333
88.84,-0.215,0.27166666666666667
88.88,-0.215,0.26999999999999996
88.92,-0.215,0.26999999999999996
88.96,-0.215,0.26999999999999996
89.00,-0.215,0.2683333333333333
89.04,-0.215,0.26999999999999996
89.08,-0.22166666666666668,0.26999999999999996
89.12,-0.22333333333333336,0.26999999999999996
89.16,-0.22833333333333336,0.2683333333333333
89.20,-0.22833333333333336,0.2683333333333333
89.24,-0.23,0.2683333333333333
89.28,-0.2316666666666667,0.2683333333333333
89.32,-0.2316666666666667,0.26499999999999996
89.36,-0.23666666666666666,0.26499999999999996
89.40,-0.23833333333333337,0.2633333333333333
89.44,-0.24166666666666667,0.26166666666666666
89.48,-0.24333333333333332,0.25999999999999995
89.52,-0.24666666666666667,0.25999999999999995
89.56,-0.24833333333333332,0.25833333333333336
89.60,-0.25499999999999995,0.25833333333333336
89.64,-0.25666666666666665,0.25833333333333336
89.68,-0.26,0.25666666666666665
89.72,-0.2633333333333333,0.25666666666666665
89.76,-0.265,0.25666666666666665
89.80,-0.26666666666666666,0.25666666666666665
89.84,-0.26666666666666666,0.25666666666666665
89.88,-0.26833333333333337,0.255
89.92,-0.26833333333333337,0.255
89.96,-0.27166666666666667,0.255
90.00,-0.27166666666666667,0.2533333333333333
90.04,-0.27666666666666667,0.24999999999999997
90.08,-0.2783333333333334,0.24833333333333332
90.12,-0.2816666666666667,0.24333333333333332
90.16,-0.28,0.2416666666666666
90.20,-0.27999999999999997,0.2416666666666666
90.24,-0.27666666666666667,0.24
90.28,-0.275,0.24
90.32,-0.27666666666666667,0.23833333333333329
90.36,-0.2783333333333334,0.23833333333333329
90.40,-0.275,0.23833333333333329
90.44,-0.275,0.23833333333333329
90.48,-0.275,0.23666666666666666
90.52,-0.275,0.23499999999999996
90.56,-0.275,0.23166666666666666
90.60,-0.275,0.22999999999999998
90.64,-0.275,0.2283333333333333
90.68,-0.2783333333333334,0.22666666666666666
90.72,-0.2783333333333334,0.22666666666666666
90.76,-0.2816666666666667,0.22666666666666666
90.80,-0.285,0.22499999999999998
90.84,-0.28833333333333333,0.22499999999999998
90.88,-0.29000000000000004,0.22499999999999998
90.92,-0.2916666666666667,0.2233333333333333
90.96,-0.2916666666666667,0.2233333333333333
91.00,-0.2916666666666667,0.2233333333333333
91.04,-0.2916666666666667,0.22166666666666665
91.08,-0.2933333333333334,0.21999999999999997
91.12,-0.2933333333333334,0.2183333333333333
91.16,-0.2966666666666667,0.2183333333333333
91.20,-0.3,0.2183333333333333
91.24,-0.30499999999999994,0.2183333333333333
91.28,-0.3083333333333333,0.21666666666666665
91.32,-0.30999999999999994,0.21499999999999997
91.36,-0.31499999999999995,0.21499999999999997
91.40,-0.31999999999999995,0.21166666666666664
91.44,-0.3266666666666666,0.20999999999999996
91.48,-0.33166666666666667,0.20666666666666664
91.52,-0.3333333333333333,0.20499999999999996
91.56,-0.3333333333333333,0.20166666666666666
91.60,-0.3366666666666667,0.20000000000000004
91.64,-0.34166666666666673,0.19999999999999998
91.68,-0.34500000000000003,0.19999999999999998
91.72,-0.34666666666666673,0.19666666666666668
91.76,-0.35166666666666674,0.19666666666666668
91.80,-0.35833333333333334,0.19666666666666668
91.84,-0.36166666666666664,0.19666666666666668
91.88,-0.36166666666666664,0.19666666666666666
91.92,-0.36166666666666664,0.19666666666666666
91.96,-0.36166666666666664,0.19499999999999998
92.00,-0.36166666666666664,0.19499999999999998
92.04,-0.36166666666666664,0.19499999999999998
92.08,-0.36166666666666664,0.19166666666666665
92.12,-0.36333333333333334,0.18999999999999997
92.16,-0.36333333333333334,0.18833333333333332
92.20,-0.365,0.18666666666666665
92.24,-0.36666666666666664,0.18333333333333335
92.28,-0.36833333333333335,0.18000000000000002
92.32,-0.37000000000000005,0.17666666666666667
92.36,-0.37000000000000005,0.17333333333333334
92.40,-0.37000000000000005,0.17166666666666666
92.44,-0.37000000000000005,0.17
92.48,-0.37000000000000005,0.16833333333333333
92.52,-0.37166666666666676,0.16833333333333333
92.56,-0.37166666666666676,0.16666666666666666
92.60,-0.37166666666666676,0.165
92.64,-0.37166666666666676,0.16333333333333336
92.68,-0.37333333333333335,0.16333333333333336
92.72,-0.37333333333333335,0.16333333333333336
92.76,-0.37166666666666676,0.1616666666666667
92.80,-0.3666666666666667,0.16000000000000003
92.84,-0.36333333333333334,0.16000000000000003
92.88,-0.36000000000000004,0.16000000000000003
92.92,-0.36000000000000004,0.1616666666666667
92.96,-0.36000000000000004,0.1616666666666667
93.00,-0.36000000000000004,0.1616666666666667
93.04,-0.36000000000000004,0.1616666666666667
93.08,-0.36000000000000004,0.1616666666666667
93.12,-0.36000000000000004,0.16333333333333336
93.16,-0.36000000000000004,0.16333333333333336
93.20,-0.36333333333333334,0.16333333333333336
93.24,-0.36333333333333334,0.1616666666666667
93.28,-0.36500000000000005,0.1616666666666667
93.32,-0.36833333333333335,0.1616666666666667
93.36,-0.37000000000000005,0.1616666666666667
93.40,-0.37166666666666676,0.1616666666666667
93.44,-0.37166666666666676,0.1616666666666667
93.48,-0.37166666666666676,0.1616666666666667
93.52,-0.37166666666666676,0.16000000000000003
93.56,-0.37166666666666676,0.16000000000000003
93.60,-0.37166666666666676,0.16000000000000003
93.64,-0.37166666666666676,0.16000000000000003
93.68,-0.37166666666666676,0.15833333333333335
93.72,-0.37166666666666676,0.15833333333333335
93.76,-0.37166666666666676,0.15833333333333335
93.80,-0.37166666666666676,0.15833333333333335
93.84,-0.37166666666666676,0.15833333333333335
93.88,-0.37166666666666676,0.15833333333333335
93.92,-0.37166666666666676,0.15833333333333335
93.96,-0.36833333333333335,0.1566666666666667
94.00,-0.3666666666666667,0.1566666666666667
94.04,-0.3666666666666667,0.1566666666666667
94.08,-0.3666666666666667,0.1566666666666667
94.12,-0.36833333333333335,0.1566666666666667
94.16,-0.37000000000000005,0.1566666666666667
94.20,-0.37166666666666665,0.1566666666666667
94.24,-0.37166666666666665,0.1566666666666667
94.28,-0.37166666666666665,0.15500000000000003
94.32,-0.37166666666666665,0.15333333333333335
94.36,-0.37166666666666665,0.15333333333333335
94.40,-0.37166666666666665,0.15333333333333335
94.44,-0.36999999999999994,0.1516666666666667
94.48,-0.3716666666666666,0.1516666666666667
94.52,-0.36833333333333335,0.1516666666666667
94.56,-0.36833333333333335,0.15000000000000002
94.60,-0.36833333333333335,0.15000000000000002
94.64,-0.36666666666666664,0.15000000000000002
94.68,-0.36833333333333335,0.15000000000000002
94.72,-0.36833333333333335,0.15000000000000002
94.76,-0.36833333333333335,0.15000000000000002
94.80,-0.36833333333333335,0.15000000000000002
94.84,-0.36833333333333335,0.15000000000000002
94.88,-0.36833333333333335,0.15000000000000002
94.92,-0.36833333333333335,0.15000000000000002
94.96,-0.36999999999999994,0.15000000000000002
95.00,-0.36999999999999994,0.15000000000000002
95.04,-0.37000000000000005,0.15000000000000002
95.08,-0.3666666666666667,0.15000000000000002
95.12,-0.365,0.15000000000000002
95.16,-0.365,0.15000000000000002
95.20,-0.36333333333333334,0.15000000000000002
95.24,-0.36333333333333334,0.15000000000000002
95.28,-0.3666666666666667,0.15000000000000002
95.32,-0.3666666666666667,0.15000000000000002
95.36,-0.36833333333333335,0.15000000000000002
95.40,-0.36999999999999994,0.15000000000000002
95.44,-0.37166666666666665,0.15000000000000002
95.48,-0.37166666666666665,0.15000000000000002
95.52,-0.375,0.15000000000000002
95.56,-0.37833333333333335,0.15000000000000002
95.60,-0.37999999999999995,0.14833333333333334
95.64,-0.37999999999999995,0.14333333333333334
95.68,-0.38166666666666665,0.1416666666666667
95.72,-0.38166666666666665,0.1416666666666667
95.76,-0.38166666666666665,0.1416666666666667
95.80,-0.38166666666666665,0.1416666666666667
95.84,-0.38166666666666665,0.1416666666666667
95.88,-0.38166666666666665,0.1416666666666667
95.92,-0.38333333333333336,0.1416666666666667
95.96,-0.38833333333333336,0.1416666666666667
96.00,-0.38999999999999996,0.1416666666666667
96.04,-0.39166666666666666,0.1416666666666667
96.08,-0.39166666666666666,0.1416666666666667
96.12,-0.38999999999999996,0.14333333333333334
96.16,-0.38666666666666666,0.14333333333333334
96.20,-0.37833333333333335,0.14333333333333334
96.24,-0.37000000000000005,0.1416666666666667
96.28,-0.3666666666666667,0.1416666666666667
96.32,-0.3633333333333333,0.1416666666666667
96.36,-0.36500000000000005,0.1416666666666667
96.40,-0.36500000000000005,0.1416666666666667
96.44,-0.365,0.1416666666666667
96.48,-0.3666666666666667,0.14
96.52,-0.36500000000000005,0.13833333333333334
96.56,-0.36333333333333334,0.13833333333333334
96.60,-0.36333333333333334,0.13833333333333334
96.64,-0.36333333333333334,0.135
96.68,-0.36333333333333334,0.135
96.72,-0.36333333333333334,0.135
96.76,-0.36333333333333334,0.13333333333333333
96.80,-0.3666666666666667,0.13333333333333333
96.84,-0.3666666666666667,0.13333333333333333
96.88,-0.3683333333333334,0.13166666666666668
96.92,-0.37166666666666665,0.13
96.96,-0.37333333333333335,0.13166666666666668
97.00,-0.37333333333333335,0.12833333333333333
97.04,-0.3766666666666667,0.12833333333333333
97.08,-0.3766666666666667,0.13
97.12,-0.3766666666666667,0.13
97.16,-0.3766666666666667,0.13
97.20,-0.3783333333333334,0.13
97.24,-0.3783333333333334,0.12666666666666668
97.28,-0.38000000000000006,0.12333333333333334
97.32,-0.38500000000000006,0.12
97.36,-0.3866666666666667,0.12
97.40,-0.3866666666666667,0.12
97.44,-0.39000000000000007,0.12
97.48,-0.39166666666666666,0.11833333333333333
97.52,-0.39000000000000007,0.11833333333333333
97.56,-0.38999999999999996,0.12
97.60,-0.38833333333333336,0.12
97.64,-0.38833333333333336,0.12
97.68,-0.38833333333333336,0.12
97.72,-0.38833333333333336,0.12
97.76,-0.38833333333333336,0.12
97.80,-0.38833333333333336,0.12
97.84,-0.38833333333333336,0.12
97.88,-0.38833333333333336,0.12
97.92,-0.3866666666666667,0.12
97.96,-0.3866666666666667,0.12
98.00,-0.38833333333333336,0.12
98.04,-0.38833333333333336,0.11833333333333335
98.08,-0.385,0.11833333333333335
98.12,-0.37999999999999995,0.11666666666666668
98.16,-0.3766666666666667,0.11666666666666668
98.20,-0.37166666666666665,0.11666666666666668
98.24,-0.365,0.11666666666666668
98.28,-0.35999999999999993,0.11666666666666668
98.32,-0.35500000000000004,0.11666666666666668
98.36,-0.3533333333333333,0.11666666666666668
98.40,-0.3533333333333333,0.11666666666666668
98.44,-0.3516666666666666,0.11666666666666668
98.48,-0.3516666666666666,0.11666666666666668
98.52,-0.3483333333333334,0.11666666666666668
98.56,-0.3483333333333334,0.115
98.60,-0.3466666666666667,0.115
98.64,-0.34166666666666673,0.115
98.68,-0.34,0.115
98.72,-0.34166666666666673,0.115
98.76,-0.34166666666666673,0.115
