time,arousal,valence
64.76,-0.32,-0.18166666666666664
64.80,-0.3183333333333333,-0.18166666666666664
64.84,-0.3183333333333333,-0.17833333333333332
64.88,-0.3183333333333333,-0.17333333333333334
64.92,-0.3183333333333333,-0.17
64.96,-0.3183333333333333,-0.16833333333333333
65.00,-0.3183333333333333,-0.16833333333333333
65.04,-0.3183333333333333,-0.16833333333333333
65.08,-0.3183333333333333,-0.16833333333333333
65.12,-0.32,-0.16666666666666666
65.16,-0.32,-0.16666666666666666
65.20,-0.32,-0.165
65.24,-0.32166666666666666,-0.165
65.28,-0.3233333333333333,-0.16333333333333333
65.32,-0.3283333333333333,-0.16333333333333333
65.36,-0.32999999999999996,-0.16333333333333333
65.40,-0.32999999999999996,-0.16166666666666665
65.44,-0.3316666666666666,-0.16
65.48,-0.3316666666666666,-0.16
65.52,-0.3316666666666666,-0.16
65.56,-0.3316666666666666,-0.16
65.60,-0.3316666666666666,-0.16
65.64,-0.3316666666666666,-0.16
65.68,-0.3333333333333333,-0.15833333333333335
65.72,-0.3333333333333333,-0.15833333333333335
65.76,-0.33499999999999996,-0.15666666666666668
65.80,-0.3383333333333333,-0.155
65.84,-0.3416666666666666,-0.15166666666666667
65.88,-0.3433333333333333,-0.15166666666666667
65.92,-0.3433333333333333,-0.15166666666666667
65.96,-0.3433333333333333,-0.15166666666666667
66.00,-0.345,-0.15166666666666667
66.04,-0.345,-0.15166666666666667
66.08,-0.345,-0.15
66.12,-0.345,-0.15
66.16,-0.345,-0.15
66.20,-0.345,-0.15
66.24,-0.345,-0.15
66.28,-0.3483333333333334,-0.15
66.32,-0.35166666666666674,-0.15
66.36,-0.35500000000000004,-0.15
66.40,-0.35833333333333334,-0.15
66.44,-0.35833333333333334,-0.15
66.48,-0.36000000000000004,-0.15
66.52,-0.36000000000000004,-0.15
66.56,-0.36000000000000004,-0.15
66.60,-0.36000000000000004,-0.15
66.64,-0.36000000000000004,-0.15
66.68,-0.36000000000000004,-0.15
66.72,-0.36000000000000004,-0.15
66.76,-0.36000000000000004,-0.15
66.80,-0.36000000000000004,-0.15
66.84,-0.36000000000000004,-0.15
66.88,-0.3583333333333334,-0.14833333333333334
66.92,-0.3583333333333334,-0.14833333333333334
66.96,-0.3583333333333334,-0.14833333333333334
67.00,-0.3583333333333334,-0.14833333333333334
67.04,-0.36166666666666675,-0.14833333333333334
67.08,-0.36500000000000005,-0.14833333333333334
67.12,-0.36666666666666675,-0.14666666666666667
67.16,-0.36666666666666675,-0.14666666666666667
67.20,-0.36666666666666675,-0.14666666666666667
67.24,-0.36666666666666675,-0.14666666666666667
67.28,-0.36666666666666675,-0.14666666666666667
67.32,-0.3683333333333334,-0.14666666666666667
67.36,-0.3683333333333334,-0.14666666666666667
67.40,-0.3683333333333334,-0.14666666666666667
67.44,-0.3683333333333334,-0.14833333333333334
67.48,-0.3666666666666667,-0.15166666666666667
67.52,-0.365,-0.15333333333333335
67.56,-0.36000000000000004,-0.155
67.60,-0.35833333333333334,-0.155
67.64,-0.3566666666666667,-0.155
67.68,-0.3566666666666667,-0.155
67.72,-0.35500000000000004,-0.155
67.76,-0.35166666666666674,-0.155
67.80,-0.35333333333333333,-0.155
67.84,-0.35166666666666674,-0.155
67.88,-0.35000000000000003,-0.155
67.92,-0.3483333333333334,-0.155
67.96,-0.3466666666666667,-0.155
68.00,-0.34500000000000003,-0.155
68.04,-0.34500000000000003,-0.15666666666666665
68.08,-0.34500000000000003,-0.15833333333333333
68.12,-0.34166666666666673,-0.16
68.16,-0.3400000000000001,-0.16166666666666665
68.20,-0.3383333333333334,-0.165
68.24,-0.335,-0.165
68.28,-0.3333333333333333,-0.16666666666666666
68.32,-0.33166666666666667,-0.17
68.36,-0.3283333333333333,-0.17
68.40,-0.3283333333333333,-0.17333333333333334
68.44,-0.3283333333333333,-0.17333333333333334
68.48,-0.3283333333333333,-0.17333333333333334
68.52,-0.3283333333333333,-0.17333333333333334
68.56,-0.3283333333333333,-0.17333333333333334
68.60,-0.3266666666666667,-0.17666666666666667
68.64,-0.3266666666666667,-0.17666666666666667
68.68,-0.3266666666666667,-0.17666666666666667
68.72,-0.325,-0.18333333333333335
68.76,-0.32333333333333336,-0.18666666666666668
68.80,-0.32333333333333336,-0.18833333333333335
68.84,-0.32333333333333336,-0.19166666666666668
68.88,-0.32333333333333336,-0.19166666666666668
68.92,-0.32166666666666666,-0.19166666666666668
68.96,-0.32,-0.19333333333333336
69.00,-0.31833333333333336,-0.19499999999999998
69.04,-0.3166666666666667,-0.19499999999999998
69.08,-0.315,-0.19833333333333333
69.12,-0.3166666666666667,-0.19666666666666666
69.16,-0.315,-0.19833333333333336
69.20,-0.3166666666666667,-0.19999999999999998
69.24,-0.31833333333333336,-0.20166666666666663
69.28,-0.32,-0.20166666666666666
69.32,-0.32,-0.20166666666666666
69.36,-0.3216666666666667,-0.20166666666666666
69.40,-0.3216666666666667,-0.20166666666666666
69.44,-0.3216666666666667,-0.20166666666666666
69.48,-0.3216666666666667,-0.20166666666666666
69.52,-0.3216666666666667,-0.20166666666666666
69.56,-0.3216666666666667,-0.19999999999999998
69.60,-0.3216666666666667,-0.20166666666666663
69.64,-0.3216666666666667,-0.21
69.68,-0.3216666666666667,-0.215
69.72,-0.32333333333333336,-0.215
69.76,-0.32333333333333336,-0.215
69.80,-0.32333333333333336,-0.215
69.84,-0.325,-0.215
69.88,-0.325,-0.2116666666666667
69.92,-0.3283333333333333,-0.21
69.96,-0.3283333333333333,-0.21
70.00,-0.33166666666666667,-0.21
70.04,-0.3383333333333334,-0.21
70.08,-0.34166666666666673,-0.21
70.12,-0.3433333333333333,-0.21166666666666667
70.16,-0.34666666666666673,-0.21166666666666667
70.20,-0.3483333333333334,-0.21333333333333337
70.24,-0.3500000000000001,-0.21333333333333337
70.28,-0.35166666666666674,-0.21333333333333337
70.32,-0.35166666666666674,-0.21333333333333337
70.36,-0.35333333333333344,-0.21333333333333337
70.40,-0.35500000000000004,-0.21500000000000005
70.44,-0.35500000000000004,-0.21500000000000005
70.48,-0.3583333333333334,-0.21500000000000005
70.52,-0.36000000000000004,-0.21500000000000005
70.56,-0.36000000000000004,-0.21500000000000005
70.60,-0.36333333333333334,-0.21666666666666667
70.64,-0.36333333333333334,-0.21666666666666667
70.68,-0.36333333333333334,-0.21833333333333335
70.72,-0.36333333333333334,-0.21833333333333335
70.76,-0.36333333333333334,-0.21833333333333335
70.80,-0.36500000000000005,-0.21833333333333335
70.84,-0.36833333333333335,-0.21833333333333335
70.88,-0.37166666666666676,-0.2166666666666667
70.92,-0.37833333333333335,-0.2166666666666667
70.96,-0.38166666666666665,-0.21833333333333335
71.00,-0.38166666666666665,-0.22166666666666668
71.04,-0.38333333333333336,-0.22666666666666666
71.08,-0.38333333333333336,-0.23
71.12,-0.385,-0.23166666666666666
71.16,-0.385,-0.23333333333333336
71.20,-0.385,-0.23333333333333336
71.24,-0.385,-0.23333333333333336
71.28,-0.385,-0.235
71.32,-0.38666666666666666,-0.2366666666666667
71.36,-0.38666666666666666,-0.2366666666666667
71.40,-0.38666666666666666,-0.2366666666666667
71.44,-0.38833333333333336,-0.2366666666666667
71.48,-0.3933333333333333,-0.2366666666666667
71.52,-0.3983333333333334,-0.23833333333333337
71.56,-0.40166666666666667,-0.23833333333333337
71.60,-0.4033333333333333,-0.23833333333333337
71.64,-0.4033333333333333,-0.23833333333333337
71.68,-0.4033333333333333,-0.23833333333333337
71.72,-0.4033333333333333,-0.23833333333333337
71.76,-0.4033333333333333,-0.23833333333333337
71.80,-0.4033333333333333,-0.23833333333333337
71.84,-0.4033333333333333,-0.23666666666666666
71.88,-0.4033333333333333,-0.2316666666666667
71.92,-0.4033333333333333,-0.22833333333333336
71.96,-0.4033333333333333,-0.225
72.00,-0.4033333333333333,-0.22166666666666668
72.04,-0.4033333333333333,-0.21833333333333335
72.08,-0.4033333333333333,-0.215
72.12,-0.405,-0.21333333333333335
72.16,-0.405,-0.21333333333333335
72.20,-0.405,-0.21333333333333335
72.24,-0.4083333333333334,-0.21333333333333335
72.28,-0.41,-0.21333333333333335
72.32,-0.4116666666666667,-0.21333333333333335
72.36,-0.4116666666666667,-0.21333333333333335
72.40,-0.4116666666666667,-0.21333333333333335
72.44,-0.4083333333333334,-0.21333333333333335
72.48,-0.4083333333333334,-0.21333333333333335
72.52,-0.40166666666666667,-0.21333333333333335
72.56,-0.3983333333333334,-0.21333333333333335
72.60,-0.3966666666666667,-0.21333333333333335
72.64,-0.395,-0.21333333333333335
72.68,-0.39333333333333337,-0.21333333333333335
72.72,-0.39166666666666666,-0.21333333333333335
72.76,-0.39166666666666666,-0.215
72.80,-0.39000000000000007,-0.21833333333333335
72.84,-0.39000000000000007,-0.21833333333333335
72.88,-0.39000000000000007,-0.21666666666666667
72.92,-0.39000000000000007,-0.21666666666666667
72.96,-0.38833333333333336,-0.2183333333333333
73.00,-0.38833333333333336,-0.2183333333333333
73.04,-0.38833333333333336,-0.2183333333333333
73.08,-0.38833333333333336,-0.21666666666666665
73.12,-0.38833333333333336,-0.21666666666666665
73.16,-0.38833333333333336,-0.2183333333333333
73.20,-0.38833333333333336,-0.21666666666666665
73.24,-0.38833333333333336,-0.21499999999999997
73.28,-0.38833333333333336,-0.2133333333333333
73.32,-0.38833333333333336,-0.2133333333333333
73.36,-0.38833333333333336,-0.2133333333333333
73.40,-0.3866666666666667,-0.2133333333333333
73.44,-0.385,-0.21166666666666664
73.48,-0.385,-0.20999999999999996
73.52,-0.38166666666666665,-0.20999999999999996
73.56,-0.38166666666666665,-0.20999999999999996
73.60,-0.38166666666666665,-0.20999999999999996
73.64,-0.38166666666666665,-0.20999999999999996
73.68,-0.38000000000000006,-0.20999999999999996
73.72,-0.38000000000000006,-0.20999999999999996
73.76,-0.37833333333333335,-0.20999999999999996
73.80,-0.37833333333333335,-0.20999999999999996
73.84,-0.37833333333333335,-0.20999999999999996
73.88,-0.37833333333333335,-0.20999999999999996
73.92,-0.37833333333333335,-0.20999999999999996
73.96,-0.3766666666666667,-0.20999999999999996
74.00,-0.3766666666666667,-0.20999999999999996
74.04,-0.375,-0.20999999999999996
74.08,-0.375,-0.2083333333333333
74.12,-0.37166666666666676,-0.20333333333333328
74.16,-0.365,-0.20333333333333328
74.20,-0.3600000000000001,-0.20333333333333328
74.24,-0.35500000000000004,-0.20333333333333328
74.28,-0.3483333333333334,-0.20333333333333328
74.32,-0.34500000000000003,-0.20166666666666666
74.36,-0.3433333333333333,-0.20166666666666666
74.40,-0.3433333333333333,-0.20166666666666666
74.44,-0.3400000000000001,-0.20166666666666666
74.48,-0.3383333333333334,-0.20166666666666666
74.52,-0.3383333333333334,-0.20166666666666666
74.56,-0.33666666666666667,-0.20166666666666666
74.60,-0.33666666666666667,-0.19999999999999996
74.64,-0.33499999999999996,-0.19666666666666666
74.68,-0.33499999999999996,-0.19333333333333327
74.72,-0.3333333333333333,-0.18999999999999995
74.76,-0.33166666666666667,-0.18833333333333332
74.80,-0.33166666666666667,-0.18833333333333332
74.84,-0.33,-0.18833333333333332
74.88,-0.3283333333333333,-0.18833333333333332
74.92,-0.3266666666666666,-0.18833333333333332
74.96,-0.3266666666666666,-0.18833333333333332
75.00,-0.3266666666666666,-0.18666666666666665
75.04,-0.3283333333333333,-0.18666666666666665
75.08,-0.33,-0.18666666666666665
75.12,-0.33,-0.18666666666666665
75.16,-0.3316666666666667,-0.18666666666666665
75.20,-0.3366666666666666,-0.18666666666666665
75.24,-0.3416666666666666,-0.18666666666666665
75.28,-0.3433333333333333,-0.18666666666666665
75.32,-0.34833333333333333,-0.18666666666666665
75.36,-0.34833333333333333,-0.18666666666666665
75.40,-0.34833333333333333,-0.18666666666666665
75.44,-0.35000000000000003,-0.18666666666666665
75.48,-0.3516666666666666,-0.18499999999999994
75.52,-0.3533333333333333,-0.18166666666666664
75.56,-0.35666666666666663,-0.17833333333333332
75.60,-0.36166666666666664,-0.17666666666666664
75.64,-0.35999999999999993,-0.17499999999999996
75.68,-0.35833333333333334,-0.17499999999999996
75.72,-0.35833333333333334,-0.17499999999999996
75.76,-0.3633333333333333,-0.17499999999999996
75.80,-0.36166666666666664,-0.17499999999999996
75.84,-0.35999999999999993,-0.17499999999999996
75.88,-0.35999999999999993,-0.17499999999999996
75.92,-0.36166666666666664,-0.17666666666666664
75.96,-0.36166666666666664,-0.17499999999999996
76.00,-0.36166666666666664,-0.17499999999999996
76.04,-0.36166666666666664,-0.17666666666666664
76.08,-0.35666666666666663,-0.18166666666666664
76.12,-0.3533333333333333,-0.18499999999999997
76.16,-0.3533333333333333,-0.18999999999999997
76.20,-0.3533333333333333,-0.19166666666666662
76.24,-0.3516666666666666,-0.19166666666666662
76.28,-0.3516666666666666,-0.19166666666666662
76.32,-0.3516666666666666,-0.19333333333333327
76.36,-0.3516666666666666,-0.19333333333333327
76.40,-0.3533333333333333,-0.19333333333333327
76.44,-0.3533333333333333,-0.19333333333333327
76.48,-0.3533333333333333,-0.19333333333333327
76.52,-0.3533333333333333,-0.19333333333333327
76.56,-0.3533333333333333,-0.19499999999999995
76.60,-0.3533333333333333,-0.19499999999999995
76.64,-0.355,-0.19499999999999995
76.68,-0.355,-0.19499999999999995
76.72,-0.35833333333333334,-0.19499999999999995
76.76,-0.36166666666666664,-0.19499999999999995
76.80,-0.36833333333333335,-0.19499999999999995
76.84,-0.36833333333333335,-0.19499999999999995
76.88,-0.36833333333333335,-0.19499999999999995
76.92,-0.36833333333333335,-0.19499999999999995
76.96,-0.36833333333333335,-0.19666666666666663
77.00,-0.365,-0.19666666666666663
77.04,-0.3633333333333333,-0.19833333333333328
77.08,-0.36166666666666664,-0.19833333333333328
77.12,-0.35999999999999993,-0.19999999999999996
77.16,-0.35833333333333334,-0.20166666666666663
77.20,-0.35833333333333334,-0.20166666666666663
77.24,-0.3566666666666667,-0.20166666666666663
77.28,-0.3566666666666667,-0.20166666666666663
77.32,-0.355,-0.20166666666666663
77.36,-0.3516666666666666,-0.20166666666666663
77.40,-0.3516666666666666,-0.20166666666666663
77.44,-0.34833333333333333,-0.20166666666666663
77.48,-0.3466666666666667,-0.20166666666666663
77.52,-0.3483333333333334,-0.20166666666666663
77.56,-0.3483333333333334,-0.20166666666666663
77.60,-0.34833333333333333,-0.19999999999999996
77.64,-0.3466666666666667,-0.19999999999999996
77.68,-0.3466666666666667,-0.19999999999999996
77.72,-0.3466666666666667,-0.19999999999999996
77.76,-0.3483333333333334,-0.20166666666666663
77.80,-0.3483333333333334,-0.20333333333333328
77.84,-0.3466666666666667,-0.20499999999999996
77.88,-0.3466666666666667,-0.20499999999999996
77.92,-0.34833333333333333,-0.20499999999999996
77.96,-0.3500000000000001,-0.20499999999999996
78.00,-0.3500000000000001,-0.20499999999999996
78.04,-0.3500000000000001,-0.20499999999999996
78.08,-0.3500000000000001,-0.20499999999999996
78.12,-0.3500000000000001,-0.20499999999999996
78.16,-0.3500000000000001,-0.20499999999999996
78.20,-0.35666666666666663,-0.20499999999999996
78.24,-0.36166666666666664,-0.20499999999999996
78.28,-0.3666666666666667,-0.20499999999999996
78.32,-0.3716666666666666,-0.20666666666666664
78.36,-0.3733333333333333,-0.2083333333333333
78.40,-0.375,-0.2083333333333333
78.44,-0.37999999999999995,-0.20999999999999996
78.48,-0.38166666666666665,-0.21166666666666664
78.52,-0.3833333333333333,-0.21166666666666664
78.56,-0.3833333333333333,-0.21166666666666664
78.60,-0.38499999999999995,-0.21166666666666664
78.64,-0.38499999999999995,-0.21166666666666664
78.68,-0.38666666666666666,-0.21166666666666664
78.72,-0.38833333333333336,-0.21166666666666664
78.76,-0.38999999999999996,-0.2083333333333333
78.80,-0.38999999999999996,-0.2083333333333333
78.84,-0.38833333333333336,-0.2083333333333333
78.88,-0.385,-0.2083333333333333
78.92,-0.38166666666666665,-0.20666666666666664
78.96,-0.37333333333333335,-0.20666666666666664
79.00,-0.36833333333333335,-0.20666666666666664
79.04,-0.36166666666666664,-0.20499999999999996
79.08,-0.3566666666666667,-0.20499999999999996
79.12,-0.35333333333333333,-0.20499999999999996
79.16,-0.3516666666666666,-0.20499999999999996
79.20,-0.3516666666666666,-0.20499999999999996
79.24,-0.3516666666666666,-0.20499999999999996
79.28,-0.3516666666666666,-0.20499999999999996
79.32,-0.3516666666666666,-0.20499999999999996
79.36,-0.3516666666666666,-0.20333333333333328
79.40,-0.34833333333333333,-0.20499999999999996
79.44,-0.3416666666666666,-0.20333333333333328
79.48,-0.33666666666666667,-0.19999999999999996
79.52,-0.3316666666666666,-0.19499999999999995
79.56,-0.32499999999999996,-0.19333333333333333
79.60,-0.3233333333333333,-0.19333333333333333
79.64,-0.31999999999999995,-0.19333333333333333
79.68,-0.31999999999999995,-0.19333333333333333
79.72,-0.31666666666666665,-0.19333333333333333
79.76,-0.31666666666666665,-0.19333333333333333
79.80,-0.315,-0.19166666666666662
79.84,-0.315,-0.19166666666666662
79.88,-0.30666666666666664,-0.19166666666666662
79.92,-0.3016666666666667,-0.18833333333333332
79.96,-0.30000000000000004,-0.18333333333333332
80.00,-0.30000000000000004,-0.17999999999999997
80.04,-0.30000000000000004,-0.17833333333333332
80.08,-0.30000000000000004,-0.17833333333333332
80.12,-0.30000000000000004,-0.17833333333333332
80.16,-0.30000000000000004,-0.17833333333333332
80.20,-0.29500000000000004,-0.17833333333333332
80.24,-0.2866666666666667,-0.17833333333333332
80.28,-0.2783333333333333,-0.17666666666666664
80.32,-0.2733333333333333,-0.17499999999999996
80.36,-0.2683333333333333,-0.17499999999999996
80.40,-0.2683333333333333,-0.1733333333333333
80.44,-0.2683333333333333,-0.16999999999999996
80.48,-0.26666666666666666,-0.16666666666666663
80.52,-0.26666666666666666,-0.16666666666666663
80.56,-0.265,-0.16499999999999995
80.60,-0.265,-0.16499999999999995
80.64,-0.26166666666666666,-0.16499999999999995
80.68,-0.26,-0.16499999999999995
80.72,-0.2583333333333333,-0.16499999999999995
80.76,-0.25666666666666665,-0.16499999999999995
80.80,-0.25666666666666665,-0.16499999999999995
80.84,-0.25499999999999995,-0.16499999999999995
80.88,-0.255,-0.1633333333333333
80.92,-0.25333333333333335,-0.1633333333333333
80.96,-0.25833333333333336,-0.1633333333333333
81.00,-0.26166666666666666,-0.16499999999999995
81.04,-0.26166666666666666,-0.16499999999999995
81.08,-0.26333333333333336,-0.16499999999999995
81.12,-0.26333333333333336,-0.1633333333333333
81.16,-0.26333333333333336,-0.16666666666666663
81.20,-0.265,-0.16999999999999996
81.24,-0.265,-0.16999999999999996
81.28,-0.26333333333333336,-0.16999999999999996
81.32,-0.26333333333333336,-0.1683333333333333
81.36,-0.26333333333333336,-0.1683333333333333
81.40,-0.26333333333333336,-0.16999999999999996
81.44,-0.265,-0.16999999999999996
81.48,-0.26833333333333337,-0.16999999999999996
81.52,-0.27,-0.17166666666666663
81.56,-0.27666666666666667,-0.17166666666666663
81.60,-0.2833333333333334,-0.17166666666666663
81.64,-0.2916666666666667,-0.17666666666666664
81.68,-0.29500000000000004,-0.17999999999999997
81.72,-0.3,-0.18333333333333332
81.76,-0.30166666666666664,-0.18666666666666662
81.80,-0.3083333333333333,-0.18666666666666662
81.84,-0.30999999999999994,-0.18333333333333335
81.88,-0.3133333333333333,-0.18166666666666664
81.92,-0.3166666666666666,-0.18000000000000002
81.96,-0.3183333333333333,-0.18000000000000002
82.00,-0.3283333333333333,-0.18166666666666667
82.04,-0.335,-0.18166666666666667
82.08,-0.335,-0.18333333333333332
82.12,-0.33666666666666667,-0.18333333333333332
82.16,-0.34166666666666673,-0.18333333333333332
82.20,-0.3433333333333333,-0.18333333333333332
82.24,-0.3416666666666666,-0.18333333333333332
82.28,-0.3433333333333333,-0.18666666666666665
82.32,-0.3433333333333333,-0.18999999999999997
82.36,-0.345,-0.19166666666666665
82.40,-0.3466666666666667,-0.19666666666666666
82.44,-0.34500000000000003,-0.19666666666666666
82.48,-0.3466666666666667,-0.19666666666666666
82.52,-0.3466666666666667,-0.19833333333333333
82.56,-0.34833333333333333,-0.19999999999999998
82.60,-0.34833333333333333,-0.19999999999999998
82.64,-0.3466666666666667,-0.20166666666666666
82.68,-0.3483333333333334,-0.20333333333333328
82.72,-0.3483333333333334,-0.20499999999999996
82.76,-0.3483333333333334,-0.20666666666666664
82.80,-0.3483333333333334,-0.20666666666666664
82.84,-0.35000000000000003,-0.2083333333333333
82.88,-0.35333333333333333,-0.2083333333333333
82.92,-0.3516666666666666,-0.20999999999999996
82.96,-0.3516666666666666,-0.2133333333333333
83.00,-0.3516666666666666,-0.21666666666666665
83.04,-0.3499999999999999,-0.21666666666666665
83.08,-0.3499999999999999,-0.21666666666666665
83.12,-0.34833333333333333,-0.21666666666666665
83.16,-0.34833333333333333,-0.21666666666666665
83.20,-0.35000000000000003,-0.21666666666666665
83.24,-0.34833333333333333,-0.21666666666666665
83.28,-0.3466666666666667,-0.21666666666666665
83.32,-0.345,-0.21499999999999997
83.36,-0.345,-0.2183333333333333
83.40,-0.3416666666666666,-0.2233333333333333
83.44,-0.3416666666666666,-0.22499999999999998
83.48,-0.3416666666666666,-0.22499999999999998
83.52,-0.3416666666666666,-0.22499999999999998
83.56,-0.3416666666666666,-0.22666666666666666
83.60,-0.34,-0.22666666666666666
83.64,-0.34,-0.22666666666666666
83.68,-0.34,-0.22666666666666666
83.72,-0.34,-0.22666666666666666
83.76,-0.3416666666666666,-0.23333333333333328
83.80,-0.34,-0.23999999999999996
83.84,-0.3383333333333333,-0.23999999999999996
83.88,-0.34,-0.23999999999999996
83.92,-0.34,-0.23999999999999996
83.96,-0.3383333333333334,-0.24166666666666667
84.00,-0.3383333333333334,-0.24166666666666667
84.04,-0.33666666666666667,-0.24166666666666667
84.08,-0.335,-0.24166666666666667
84.12,-0.335,-0.24166666666666667
84.16,-0.335,-0.2433333333333333
84.20,-0.3333333333333333,-0.245
84.24,-0.3333333333333333,-0.24666666666666662
84.28,-0.3333333333333333,-0.2483333333333333
84.32,-0.3333333333333333,-0.24666666666666662
84.36,-0.335,-0.24666666666666662
84.40,-0.335,-0.24666666666666662
84.44,-0.33666666666666667,-0.24666666666666662
84.48,-0.3383333333333334,-0.24666666666666662
84.52,-0.34,-0.24666666666666662
84.56,-0.34,-0.24499999999999997
84.60,-0.3416666666666666,-0.24499999999999997
84.64,-0.3416666666666666,-0.24499999999999997
84.68,-0.3433333333333333,-0.24166666666666667
84.72,-0.3433333333333333,-0.23166666666666666
84.76,-0.3433333333333333,-0.2233333333333333
84.80,-0.3433333333333333,-0.22166666666666665
84.84,-0.3416666666666666,-0.22166666666666665
84.88,-0.3416666666666666,-0.22166666666666665
84.92,-0.3416666666666666,-0.22166666666666665
84.96,-0.3416666666666666,-0.22166666666666665
85.00,-0.3416666666666666,-0.2233333333333333
85.04,-0.3416666666666666,-0.2233333333333333
85.08,-0.3416666666666666,-0.2233333333333333
85.12,-0.3416666666666666,-0.2233333333333333
85.16,-0.34333333333333343,-0.22499999999999998
85.20,-0.34166666666666673,-0.22499999999999998
85.24,-0.3466666666666667,-0.2283333333333333
85.28,-0.3483333333333334,-0.22999999999999998
85.32,-0.35166666666666674,-0.23166666666666666
85.36,-0.3516666666666666,-0.2333333333333333
85.40,-0.35333333333333333,-0.23666666666666666
85.44,-0.355,-0.23666666666666666
85.48,-0.35333333333333333,-0.23666666666666666
85.52,-0.355,-0.2383333333333333
85.56,-0.355,-0.2383333333333333
85.60,-0.3566666666666667,-0.24166666666666667
85.64,-0.3566666666666667,-0.24166666666666667
85.68,-0.3566666666666667,-0.24166666666666667
85.72,-0.3566666666666667,-0.24166666666666667
85.76,-0.355,-0.24166666666666667
85.80,-0.3566666666666667,-0.24166666666666667
85.84,-0.3566666666666667,-0.24
85.88,-0.36000000000000004,-0.24
85.92,-0.36000000000000004,-0.2383333333333333
85.96,-0.36000000000000004,-0.2383333333333333
86.00,-0.36166666666666664,-0.23500000000000001
86.04,-0.36166666666666664,-0.2333333333333333
86.08,-0.3666666666666667,-0.22833333333333336
86.12,-0.37000000000000005,-0.22833333333333336
86.16,-0.37333333333333335,-0.22666666666666666
86.20,-0.37333333333333335,-0.22666666666666666
86.24,-0.37500000000000006,-0.22666666666666666
86.28,-0.3766666666666667,-0.22666666666666666
86.32,-0.3766666666666667,-0.22666666666666666
86.36,-0.3783333333333334,-0.22666666666666666
86.40,-0.38000000000000006,-0.22666666666666666
86.44,-0.38000000000000006,-0.225
86.48,-0.38166666666666677,-0.22166666666666668
86.52,-0.38166666666666677,-0.21833333333333335
86.56,-0.38333333333333336,-0.215
86.60,-0.385,-0.21166666666666667
86.64,-0.3866666666666667,-0.21
86.68,-0.3883333333333334,-0.20833333333333334
86.72,-0.39166666666666666,-0.20666666666666667
86.76,-0.3950000000000001,-0.20833333333333334
86.80,-0.3966666666666667,-0.20833333333333334
86.84,-0.3983333333333334,-0.20833333333333334
86.88,-0.39999999999999997,-0.20833333333333334
86.92,-0.4033333333333334,-0.20833333333333334
86.96,-0.4033333333333334,-0.21
87.00,-0.405,-0.21
87.04,-0.4083333333333334,-0.21
87.08,-0.41,-0.21
87.12,-0.41,-0.21
87.16,-0.41333333333333333,-0.21166666666666667
87.20,-0.41500000000000004,-0.21166666666666667
87.24,-0.4166666666666667,-0.21
87.28,-0.42,-0.21
87.32,-0.4216666666666667,-0.21
87.36,-0.42333333333333334,-0.21
87.40,-0.42333333333333334,-0.21
87.44,-0.4216666666666667,-0.20833333333333334
87.48,-0.42,-0.20833333333333334
87.52,-0.4183333333333334,-0.20666666666666667
87.56,-0.4183333333333334,-0.20333333333333334
87.60,-0.4166666666666667,-0.20166666666666666
87.64,-0.4166666666666667,-0.19999999999999998
87.68,-0.4166666666666667,-0.19833333333333333
87.72,-0.4166666666666667,-0.19666666666666666
87.76,-0.41500000000000004,-0.19499999999999998
87.80,-0.41500000000000004,-0.19333333333333333
87.84,-0.41333333333333333,-0.19499999999999998
87.88,-0.41333333333333333,-0.19499999999999998
87.92,-0.41333333333333333,-0.19499999999999998
87.96,-0.41333333333333333,-0.19499999999999998
88.00,-0.41333333333333333,-0.19499999999999998
88.04,-0.41333333333333333,-0.19499999999999998
88.08,-0.41333333333333333,-0.19499999999999998
88.12,-0.41333333333333333,-0.19333333333333333
88.16,-0.41333333333333333,-0.19333333333333333
88.20,-0.41333333333333333,-0.18999999999999997
88.24,-0.41333333333333333,-0.19166666666666668
88.28,-0.41333333333333333,-0.18999999999999997
88.32,-0.4066666666666667,-0.18833333333333335
88.36,-0.40166666666666667,-0.18833333333333335
88.40,-0.3966666666666667,-0.18666666666666665
88.44,-0.39333333333333337,-0.18666666666666665
88.48,-0.38666666666666666,-0.18666666666666665
88.52,-0.385,-0.18666666666666665
88.56,-0.38166666666666665,-0.18666666666666665
88.60,-0.37833333333333335,-0.18999999999999997
88.64,-0.37833333333333335,-0.19333333333333333
88.68,-0.37666666666666665,-0.19333333333333333
88.72,-0.37666666666666665,-0.19166666666666665
88.76,-0.375,-0.18999999999999997
88.80,-0.37333333333333335,-0.18999999999999997
88.84,-0.37333333333333335,-0.18999999999999997
88.88,-0.37166666666666676,-0.18999999999999997
88.92,-0.37166666666666676,-0.18833333333333332
88.96,-0.3700000000000001,-0.18833333333333332
89.00,-0.3666666666666667,-0.18499999999999997
89.04,-0.3666666666666667,-0.18666666666666665
89.08,-0.3666666666666667,-0.18666666666666665
89.12,-0.36833333333333335,-0.18833333333333332
89.16,-0.36333333333333334,-0.19166666666666665
89.20,-0.36000000000000004,-0.19333333333333333
89.24,-0.35500000000000004,-0.19333333333333333
89.28,-0.35333333333333344,-0.19166666666666665
89.32,-0.3516666666666666,-0.19166666666666665
89.36,-0.34833333333333333,-0.19166666666666665
89.40,-0.345,-0.19333333333333333
